store_id,store_name,city,region,store_type,opening_date,manager_name,floor_area,monthly_rent,employee_count,store_rating
ST00369,Story House Store - Khagrachari,Shariatpur,Dhaka,Mini,2024-05-20 20:41:00,Fahim Islam,5223.24,185039.32,54,4.0
ST00370,Novel Nest Outlet - Feni,Dhaka,Dhaka,Flagship,2021-08-17 02:55:00,Sadia Karim,2326.96,151049.35,14,3.35
ST00371,Novel Nest Store - Gopalganj,Brahmanbaria,Chattogram,Online Hub,2021-01-17 18:21:00,Shuvo Patwary,3055.32,30152.47,50,4.04
ST00372,Bookhub Outlet - Tangail,Dhaka,Dhaka,Standard,2022-12-03 00:06:00,Nabil Chowdhury,5148.99,123131.55,44,4.45
ST00373,Novel Nest Outlet - Feni,Narayanganj,Dhaka,Mini,2024-03-22 09:55:00,Nusrat Nahar,5498.23,63998.19,53,4.42
ST00374,Novel Nest Store - Kishoreganj,Noakhali,Chattogram,Flagship,2022-11-25 22:31:00,Tanjim Ahmed,1222.31,242409.17,9,4.39
ST00375,Bookhub Branch - Comilla,Feni,Chattogram,Standard,2021-03-18 08:35:00,Rahim Uddin,1416.58,40360.72,53,4.51
ST00376,Book Valley Outlet - Gazipur,Dhaka,Dhaka,Online Hub,2025-01-15 21:50:00,Arif Miah,2342.25,155542.97,54,2.96
ST00377,Literary World Center - Shariatpur,Chandpur,Chattogram,Standard,2025-01-22 02:56:00,Mahin Miah,4713.67,128234.1,19,3.92
ST00378,Pages Cafe Center - Chandpur,Dhaka,Dhaka,Flagship,2025-09-11 07:47:00,Adib Chowdhury,5299.89,150849.86,38,3.38
ST00379,Literary World Store - Munshiganj,Dhaka,Dhaka,Standard,2017-10-27 00:55:00,Raisa Rahman,3649.34,239775.82,36,4.83
ST00380,Literary World Store - Madaripur,Dhaka,Dhaka,Standard,2025-01-05 19:46:00,Rumana Roy,1034.3,95201.24,4,4.52
ST00381,Pages Cafe Branch - Narayanganj,Dhaka,Dhaka,Online Hub,2018-09-27 18:44:00,Karim Chowdhury,2100.99,190960.1,32,3.548087141156131
ST00382,Rokomari Center - Gazipur,Bandarban,Chattogram,Mini,2022-07-31 21:28:00,Nayeem Roy,5199.33,120154.62,40,3.34
ST00383,Book Valley Center - Rangamati,Gazipur,Dhaka,Mall Outlet,2022-12-03 03:32:00,Rafi Uddin,2346.31,170278.98,13,3.8
ST00384,Pages Cafe Outlet - Madaripur,Dhaka,Dhaka,Standard,2018-11-08 03:23:00,Sifat Nahar,975.72,100929.52,22,4.92
ST00385,Literary World Branch - Gazipur,Rangamati,Chattogram,Standard,2017-01-27 16:52:00,Tanjim Jahan,2091.58,68373.72,35,3.04
ST00386,Novel Nest Center - Gazipur,Narayanganj,Dhaka,Standard,2025-06-28 04:19:00,Mahin Chowdhury,4917.56,34649.84,55,4.05
ST00387,Literary World Outlet - Kishoreganj,Gopalganj,Dhaka,Standard,2025-01-07 14:03:00,Sakib Ahmed,3163.49,38911.54,5,3.55
ST00388,Readers Point Store - Dhaka,Narayanganj,Dhaka,Mini,2018-07-29 14:11:00,Arif Patwary,1360.81,240466.12,56,4.22
ST00389,Pages Cafe Store - Narsingdi,Narayanganj,Dhaka,Flagship,2022-05-30 23:19:00,Imran Mollik,2150.74,200287.31,49,4.23
ST00390,Rokomari Outlet - Chittagong,Manikganj,Dhaka,Standard,2018-05-13 14:10:00,Nabil Karim,5740.06,72565.42,51,3.33
ST00391,Novel Nest Center - Faridpur,Shariatpur,Dhaka,Online Hub,2022-02-05 15:53:00,Tasnima Karim,2818.96,139349.6,4,4.53
ST00392,Story House Store - Chandpur,Khagrachari,Chattogram,Standard,2019-11-10 12:47:00,Jannat Bhuiyan,2872.96,182844.69,34,3.0
ST00393,Novel Nest Store - Madaripur,Dhaka,Dhaka,Flagship,2023-10-06 23:42:00,Tanvir Mollik,1257.19,97846.41,23,4.6
ST00394,Readers Point Center - Shariatpur,Munshiganj,Dhaka,Mini,2022-02-28 20:49:00,Tanjim Das,2105.5,118397.19,55,3.27
ST00395,Book Valley Center - Gazipur,Dhaka,Dhaka,Standard,2021-06-25 16:01:00,Mim Amin,4962.24,183819.75,44,4.1
ST00396,Literary World Branch - Tangail,Feni,Chattogram,Online Hub,2023-02-18 07:39:00,Adib Karim,4802.71,68451.76,39,4.39669923959564
ST00397,Readers Point Branch - Rangamati,Faridpur,Dhaka,Mini,2021-04-13 10:27:00,Adib Amin,2838.79,138690.92,3,4.14
ST00398,Pages Cafe Branch - Narayanganj,Dhaka,Dhaka,Flagship,2017-02-13 16:18:00,Mim Das,5404.45,64370.72,52,3.39
ST00399,Story House Branch - Shariatpur,Rangamati,Chattogram,Standard,2022-05-13 07:13:00,Tasnima Miah,2529.45,15723.24,52,4.05
ST00400,Readers Point Store - Dhaka,Rajbari,Dhaka,Standard,2024-01-01 13:56:00,Raisa Rahman,5240.25,177211.98,11,2.82
ST00401,Rokomari Center - Kishoreganj,Dhaka,Dhaka,Mini,2021-05-31 08:40:00,Fahim Miah,576.77,181207.24,52,3.62
ST00402,Book Valley Outlet - Bandarban,Dhaka,Dhaka,Standard,2018-07-30 02:44:00,Muntasir Patwary,2344.49,248994.83,52,4.62
ST00403,Rokomari Center - Tangail,Gazipur,Dhaka,Mini,2017-01-26 18:29:00,Rumana Nahar,5188.38,57538.63,30,3.82
ST00404,Rokomari Outlet - Faridpur,Rangamati,Chattogram,Standard,2019-09-02 05:58:00,Ayesha Chowdhury,5447.33,188801.38,40,3.9
ST00405,Rokomari Center - Rajbari,Madaripur,Dhaka,Standard,2023-11-29 18:57:00,Sakib Nahar,4635.97,237772.34,37,4.17
ST00406,Story House Outlet - Comilla,Dhaka,Dhaka,Flagship,2019-11-25 09:02:00,Nafis Miah,4151.25,166476.38,19,3.76
ST00407,Literary World Center - Feni,Narsingdi,Dhaka,Standard,2025-08-08 21:53:00,Tanjim Uddin,4966.83,241338.03,45,4.71
ST00408,Book Valley Center - Comilla,Kishoreganj,Dhaka,Standard,2019-12-29 10:01:00,Mahin Miah,4362.33,248693.63,59,3.69
ST00409,Readers Point Center - Khagrachari,Dhaka,Dhaka,Standard,2020-11-06 03:33:00,Rafi Talukder,1823.64,203381.73,56,4.87
ST00410,Book Valley Center - Faridpur,Feni,Chattogram,Mall Outlet,2023-11-04 13:37:00,Tasnima Nahar,3010.93,249832.19,41,4.73
ST00411,Readers Point Branch - Gazipur,Dhaka,Dhaka,Standard,2022-07-11 09:46:00,Farhan Nahar,4099.95,162068.75,33,3.73
ST00412,Pages Cafe Outlet - Tangail,Khagrachari,Chattogram,Mini,2017-05-15 13:02:00,Rahim Amin,3691.7,105102.50083846698,54,3.6
ST00413,Novel Nest Store - Rajbari, Cumilla ,,Flagship,2017-09-08 15:44:00,Ayesha Miah,5356.55,230644.52,55,4.29
ST00414,Pages Cafe Center - Manikganj,Dhaka,Dhaka,Mini,2018-10-08 18:10:00,Nayeem Jahan,3053.53,210274.62,32,4.46
ST00415,Novel Nest Store - Chittagong,Brahmanbaria,Chattogram,Flagship,2024-11-04 04:10:00,Muntasir Chowdhury,1396.73,40876.34,21,3.21
ST00416,Bookhub Center - Feni,Chittagong,Chattogram,Mini,2017-03-15 08:11:00,Nafis Roy,1601.66,86139.82,34,3.33
ST00417,Rokomari Branch - Tangail,Rajbari,Dhaka,Flagship,2017-08-24 06:58:00,Sami Uddin,5137.92,76251.6,35,3.12
ST00418,Pages Cafe Center - Narsingdi,Rajbari,Dhaka,Flagship,2024-01-02 11:48:00,Raisa Jahan,448.84,215986.49,43,4.47
ST00419,Novel Nest Outlet - Narayanganj,Dhaka,Dhaka,Standard,2022-08-09 16:36:00,Tamim Sheikh,5267.13,69812.66,31,4.37
ST00420,Rokomari Branch - Madaripur,Dhaka,Dhaka,Standard,2025-11-07 12:16:00,Rumana Sarker,711.29,86450.52,2,3.22
ST00421,Story House Outlet - Kishoreganj,Chandpur,Chattogram,Standard,2018-12-23 14:19:00,Tanvir Patwary,2593.29,136915.33,11,3.98
ST00422,Pages Cafe Center - Cox'S Bazar,Dhaka,Dhaka,Standard,2022-12-08 06:31:00,Jannat Sarker,4880.99,32888.08,46,4.48
ST00423,Novel Nest Branch - Khagrachari,Dhaka,Dhaka,Mall Outlet,2018-03-19 00:55:00,Nusrat Uddin,2682.65,240888.97,42,4.88
ST00424,Readers Point Store - Dhaka,Munshiganj,Dhaka,Standard,2022-04-24 04:44:00,Farhan Patwary,5005.15,130399.75,39,3.19
ST00425,Book Valley Store - Dhaka,Dhaka,Dhaka,Standard,2017-12-15 21:34:00,Sami Nahar,961.67,59751.93,27,3.47
ST00426,Story House Branch - Rangamati, Cumilla ,,Online Hub,2025-03-03 21:44:00,Hasan Mollik,3264.64,78642.87,17,3.57
ST00427,Book Valley Store - Lakshmipur, Cumilla ,,Mini,2020-09-28 22:30:00,Mahin Patwary,3661.85,202549.68,19,4.17
ST00428,Pages Cafe Outlet - Chittagong,Cox's Bazar,Chattogram,Standard,2019-04-18 18:41:00,Nayeem Rahman,5388.86,163991.52,41,3.1
ST00429,Bookhub Outlet - Gazipur,Dhaka,Dhaka,Standard,2025-11-10 02:01:00,Rahim Karim,924.28,124187.12,31,3.23
ST00430,Novel Nest Branch - Narsingdi,Madaripur,Dhaka,Flagship,2017-08-07 09:28:00,Adib Sheikh,2296.16,92926.32,9,4.52
ST00431,Readers Point Outlet - Cox'S Bazar,Cox's Bazar,Chattogram,Standard,2024-03-13 10:52:00,Rumana Das,4092.35,226660.83,25,3.99
ST00432,Novel Nest Center - Khagrachari,Gazipur,Dhaka,Standard,2021-08-03 18:15:00,Sadia Ahmed,5887.61,196552.67,49,3.15
ST00433,Rokomari Store - Gazipur,Bandarban,Chattogram,Mini,2023-03-10 11:22:00,Rumana Sarker,5150.34,183756.33,36,3.65
ST00434,Rokomari Branch - Madaripur,Rajbari,Dhaka,Online Hub,2019-05-06 12:08:00,Jannat Patwary,5140.37,119810.12,52,3.1
ST00435,Story House Outlet - Cox'S Bazar,Gazipur,Dhaka,Flagship,2024-12-06 02:37:00,Fahim Karim,3296.22,245572.64,31,3.6
ST00436,Readers Point Branch - Shariatpur,Dhaka,Dhaka,Flagship,2021-01-22 06:06:00,Hasan Patwary,3560.08,181866.52,30,3.68
ST00437,Bookhub Outlet - Tangail,Tangail,Dhaka,Standard,2020-10-07 09:07:00,Nusrat Miah,5208.05,114551.81,57,3.05
ST00438,Story House Center - Madaripur,Dhaka,Dhaka,Standard,2021-02-08 09:37:00,Tanvir Islam,5269.9,240729.73,31,2.93
ST00439,Book Valley Center - Madaripur,Feni,Chattogram,Standard,2019-09-01 22:02:00,Mahin Talukder,4892.74,225495.37,9,4.74
ST00440,Story House Store - Brahmanbaria,Rajbari,Dhaka,Mini,2019-11-14 16:21:00,Nayeem Miah,4984.0,188891.82,25,4.75
ST00441,Pages Cafe Outlet - Rajbari,Dhaka,Dhaka,Standard,2018-04-06 08:45:00,Muntasir Khan,5325.93,195244.09,39,2.81
ST00442,Bookhub Outlet - Gopalganj,Brahmanbaria,Chattogram,Mall Outlet,2021-05-18 01:30:00,Tasnima Khan,1037.18,114552.46,22,4.21
ST00443,Bookhub Center - Gopalganj,Madaripur,Dhaka,Standard,2021-04-09 22:50:00,Jannat Hossain,2038.78,134227.37,25,3.01
ST00444,Readers Point Outlet - Faridpur,Dhaka,Dhaka,Flagship,2020-06-03 04:17:00,Tasnima Chowdhury,5866.24,60013.62,52,4.58
ST00445,Story House Store - Chandpur,Noakhali,Chattogram,Standard,2025-11-13 17:12:00,Jannat Amin,3450.75,154918.12,27,4.74
ST00446,Book Valley Branch - Khagrachari,Brahmanbaria,Chattogram,Mini,2018-01-07 12:18:00,Mim Miah,1388.2,101930.39,19,4.16
ST00447,Story House Outlet - Chittagong,Rajbari,Dhaka,Standard,2025-03-11 05:06:00,Hasan Das,3217.11,96648.01,8,4.15
ST00448,Novel Nest Center - Kishoreganj,Feni,Chattogram,Standard,2024-10-19 01:27:00,Rafi Uddin,4016.39,237833.63,38,3.62
ST00449,Pages Cafe Branch - Munshiganj,Narayanganj,Dhaka,Standard,2017-03-15 03:50:00,Nayeem Karim,5038.04,53724.11,46,3.35
ST00450,Novel Nest Branch - Lakshmipur,Madaripur,Dhaka,Mini,2023-04-24 09:15:00,Shaila Amin,4948.19,210043.79,19,3.9
ST00451,Pages Cafe Outlet - Tangail,Dhaka,Dhaka,Mall Outlet,2018-11-19 09:55:00,Muntasir Bhuiyan,675.75,81145.11,29,3.09
ST00452,Bookhub Branch - Munshiganj,Dhaka,Dhaka,Standard,2017-05-16 17:46:00,Hasan Nahar,2939.74,21734.07,40,4.28
ST00453,Rokomari Store - Bandarban,Madaripur,Dhaka,Flagship,2024-09-30 06:35:00,Shaila Nahar,515.19,24508.82,55,3.83
ST00454,Story House Store - Narayanganj,Manikganj,Dhaka,Standard,2018-01-16 11:22:00,Karim Jahan,5373.67,115856.71,49,3.19
ST00455,Story House Branch - Rajbari,Chandpur,Chattogram,Standard,2019-09-10 03:55:00,Sami Roy,1373.87,121798.31,18,4.09
ST00456,Book Valley Outlet - Comilla,Madaripur,Dhaka,Mall Outlet,2017-11-14 03:31:00,Karim Uddin,3899.3,90259.02,11,4.55
ST00457,Story House Outlet - Manikganj,Rajbari,Dhaka,Standard,2018-04-12 11:03:00,Rumana Roy,3595.46,172163.21,40,4.1
ST00458,Literary World Store - Rangamati,Cox's Bazar,Chattogram,Mini,2017-07-22 21:20:00,Ayesha Miah,3902.96,129055.55,16,3.97
ST00459,Story House Branch - Kishoreganj,Rangamati,Chattogram,Mall Outlet,2024-07-30 23:32:00,Mahin Rahman,3555.13,32416.57,24,4.66
ST00460,Literary World Outlet - Brahmanbaria,Faridpur,Dhaka,Mini,2017-07-14 01:27:00,Farhan Miah,4407.3,96796.73,8,2.82
ST00461,Novel Nest Center - Narayanganj,Khagrachari,Chattogram,Standard,2023-10-31 21:03:00,Adib Das,3906.22,98944.16397235251,46,4.16
ST00462,Story House Outlet - Brahmanbaria, Cumilla ,,Mini,2018-06-01 06:30:00,Jannat Uddin,905.68,29785.19,11,3.7
ST00463,Bookhub Center - Rajbari,Dhaka,Dhaka,Standard,2025-03-26 09:02:00,Mim Roy,2453.9,63952.06,24,3.23
ST00464,Rokomari Branch - Chittagong,Gazipur,Dhaka,Standard,2024-08-18 02:22:00,Muntasir Khan,3460.92,179635.23,25,4.96
ST00465,Bookhub Branch - Faridpur,Dhaka,Dhaka,Mall Outlet,2022-08-31 08:39:00,Tamim Sarker,2221.11,178560.39,4,3.69
ST00466,Rokomari Outlet - Shariatpur,Tangail,Dhaka,Standard,2024-06-14 13:47:00,Raisa Miah,4657.85,217426.44,47,3.54
ST00467,Literary World Center - Tangail,Narsingdi,Dhaka,Standard,2019-09-08 08:02:00,Arif Nahar,2180.23,192758.53,37,3.17
ST00468,Novel Nest Branch - Comilla,Munshiganj,Dhaka,Flagship,2024-01-18 10:03:00,Imran Sarker,5040.63,140841.49,33,5.0
ST00469,Rokomari Store - Narayanganj,Chittagong,Chattogram,Flagship,2018-12-30 02:42:00,Sami Ahmed,1221.71,88463.84,12,4.68
ST00470,Pages Cafe Branch - Tangail,Faridpur,Dhaka,Mini,2022-07-13 22:12:00,Karim Islam,4708.6,16365.7,5,2.95
ST00471,Readers Point Store - Kishoreganj,Gopalganj,Dhaka,Mini,2025-04-10 03:14:00,Nayeem Roy,1427.41,167077.31,5,4.04
ST00472,Readers Point Store - Feni,Feni,Chattogram,Mini,2023-07-06 09:35:00,Rafi Hossain,3356.89,83082.6,38,3.12
ST00473,Story House Center - Khagrachari,Rangamati,Chattogram,Standard,2019-06-05 21:24:00,Tanjim Roy,2194.94,73773.52,45,4.37
ST00474,Bookhub Store - Bandarban,Chittagong,Chattogram,Flagship,2023-08-24 15:34:00,Rafi Uddin,3969.07,244084.0,48,3.86
ST00475,Pages Cafe Branch - Tangail,Dhaka,Dhaka,Standard,2024-12-12 14:10:00,Jannat Sheikh,1591.35,55946.45,48,3.04
ST00476,Rokomari Center - Madaripur,Dhaka,Dhaka,Standard,2025-01-01 06:46:00,Mahin Jahan,4854.29,22622.16,24,4.03
ST00477,Readers Point Branch - Shariatpur,Dhaka,Dhaka,Mini,2023-08-26 22:04:00,Hasan Ahmed,3612.07,238106.74,2,4.8
ST00478,Pages Cafe Branch - Lakshmipur,Kishoreganj,Dhaka,Mini,2023-08-04 11:30:00,Raisa Miah,5760.73,86911.58,16,3.55
ST00479,Story House Outlet - Faridpur,Dhaka,Dhaka,Online Hub,2024-01-23 23:25:00,Rafi Amin,4385.91,107453.71,47,2.91
ST00480,Story House Center - Bandarban,Khagrachari,Chattogram,Mini,2023-08-18 00:07:00,Karim Rahman,3801.42,34019.7,46,4.88
ST00481,Literary World Branch - Shariatpur,Bandarban,Chattogram,Standard,2018-03-16 11:20:00,Rumana Sheikh,5043.29,109955.33,31,3.11
ST00482,Bookhub Center - Noakhali,Kishoreganj,Dhaka,Mini,2024-03-27 05:03:00,Farhan Talukder,1630.22,243472.0,24,3.85
ST00483,Literary World Center - Chittagong,Dhaka,Dhaka,Mini,2018-08-15 09:13:00,Mahin Islam,3943.36,178094.63,47,4.0
ST00484,Novel Nest Branch - Munshiganj,Gopalganj,Dhaka,Mall Outlet,2022-01-03 04:22:00,Fahim Chowdhury,2586.26,126348.84,49,3.32
ST00485,Pages Cafe Center - Rajbari,Manikganj,Dhaka,Standard,2020-01-21 10:56:00,Fahim Sheikh,4565.23,87255.84,15,3.19
ST00486,Story House Outlet - Rangamati,Brahmanbaria,Chattogram,Mini,2018-12-02 00:18:00,Mim Karim,537.03,101020.33,48,3.05
ST00487,Story House Branch - Rangamati,Dhaka,Dhaka,Standard,2019-07-16 09:16:00,Farhan Mollik,2795.19,158638.62,39,2.95
ST00488,Novel Nest Branch - Narsingdi,Feni,Chattogram,Mini,2017-10-05 19:21:00,Tanvir Sarker,4049.53,74795.76,53,3.92
ST00489,Novel Nest Store - Shariatpur,Dhaka,Dhaka,Mall Outlet,2020-12-15 17:06:00,Rafi Amin,2979.58,50707.67,38,4.65
ST00490,Literary World Branch - Bandarban,Dhaka,Dhaka,Mall Outlet,2020-10-08 23:27:00,Farhan Chowdhury,1732.64,178613.74,7,3.08
ST00491,Book Valley Outlet - Munshiganj,Rangamati,Chattogram,Flagship,2020-08-18 16:17:00,Tanvir Miah,3000.36,219325.4,39,3.844181850227363
ST00492,Story House Outlet - Manikganj,Dhaka,Dhaka,Standard,2017-10-29 06:41:00,Sadia Jahan,5158.57,226861.64,8,3.71
ST00493,Pages Cafe Outlet - Manikganj,Dhaka,Dhaka,Mini,2022-06-17 23:02:00,Arif Karim,1558.3,212733.35,17,2.88
ST00494,Literary World Store - Comilla,Tangail,Dhaka,Mini,2018-07-11 07:59:00,Muntasir Das,2456.16,139690.93,52,3.98
ST00495,Bookhub Outlet - Bandarban,Gopalganj,Dhaka,Mall Outlet,2024-09-13 12:47:00,Farhan Roy,5945.88,200375.28,58,3.35
ST00496,Book Valley Store - Shariatpur,Dhaka,Dhaka,Standard,2017-03-20 08:07:00,Shaila Chowdhury,5511.78,232693.6,29,4.13
ST00497,Pages Cafe Center - Gopalganj,Dhaka,Dhaka,Online Hub,2017-07-01 14:39:00,Nusrat Das,590.22,20490.21,18,3.57
ST00498,Book Valley Store - Comilla,Dhaka,Dhaka,Mini,2019-09-14 11:28:00,Ayesha Islam,3369.86,111843.08,24,4.27
ST00499,Readers Point Store - Tangail,Narayanganj,Dhaka,Flagship,2020-09-02 07:27:00,Farhan Mollik,766.31,62969.49,16,4.82
ST00500,Literary World Store - Kishoreganj,Dhaka,Dhaka,Flagship,2025-09-23 09:54:00,Hasan Ahmed,5573.87,249240.66,35,3.34
ST00501,Story House Center - Tangail,Chittagong,Chattogram,Mini,2020-05-30 04:02:00,Arif Jahan,2872.65,233448.01,26,4.87
ST00502,Rokomari Store - Madaripur,Feni,Chattogram,Flagship,2024-07-15 08:58:00,Tanjim Rahman,2743.25,203513.7,5,3.25
ST00503,Novel Nest Store - Narayanganj,Dhaka,Dhaka,Mini,2019-03-03 13:45:00,Nafis Roy,1928.5,84531.75,37,2.96
ST00504,Readers Point Branch - Shariatpur,Gazipur,Dhaka,Standard,2025-01-26 13:20:00,Sadia Rahman,3585.39,238744.03,39,3.22
ST00505,Rokomari Store - Chandpur,Dhaka,Dhaka,Standard,2020-08-18 17:38:00,Muntasir Das,1211.99,21873.85,40,4.291455768558543
ST00506,Bookhub Store - Dhaka,Dhaka,Dhaka,Standard,2019-10-25 13:56:00,Nayeem Talukder,4874.15,59189.33,56,4.29
ST00507,Literary World Branch - Faridpur,Dhaka,Dhaka,Mall Outlet,2019-09-18 04:45:00,Tanjim Bhuiyan,3150.78,159965.33,42,4.94
ST00508,Bookhub Outlet - Comilla,Chittagong,Chattogram,Mini,2017-02-01 20:24:00,Fahim Sheikh,3572.19,201356.58,41,4.36
ST00509,Novel Nest Store - Comilla,Gazipur,Dhaka,Mini,2023-01-24 08:37:00,Shuvo Sarker,5108.51,222653.25,14,3.71
ST00510,Literary World Outlet - Manikganj,Munshiganj,Dhaka,Mini,2022-03-12 23:44:00,Karim Uddin,1436.83,85619.52,28,4.76
ST00511,Novel Nest Center - Bandarban,Bandarban,Chattogram,Standard,2022-09-16 20:35:00,Nayeem Sheikh,1381.03,106839.08,27,4.91
ST00512,Rokomari Outlet - Chittagong,Cox's Bazar,Chattogram,Mall Outlet,2022-11-12 21:33:00,Imran Rahman,2756.49,121884.44,57,3.9812523161306363
ST00513,Readers Point Center - Feni,Dhaka,Dhaka,Standard,2017-03-31 20:22:00,Nayeem Mollik,4802.32,21338.85,30,4.02
ST00514,Rokomari Store - Feni,Dhaka,Dhaka,Standard,2024-11-23 23:22:00,Nusrat Karim,727.86,218032.77,41,4.62
ST00515,Readers Point Store - Faridpur,Rangamati,Chattogram,Standard,2021-08-08 04:59:00,Muntasir Patwary,4852.95,94417.88,33,3.19
ST00516,Pages Cafe Branch - Chandpur,Faridpur,Dhaka,Standard,2023-03-22 23:53:00,Hasan Uddin,3204.24,61830.44,5,4.78
ST00517,Story House Center - Comilla,Bandarban,Chattogram,Mini,2017-04-29 22:51:00,Sakib Nahar,3545.88,111161.31,56,5.0
ST00518,Bookhub Store - Kishoreganj,Bandarban,Chattogram,Standard,2023-11-06 19:08:00,Nabil Roy,3560.56,181982.39,40,4.26
ST00519,Literary World Center - Khagrachari,Munshiganj,Dhaka,Mini,2023-02-04 19:34:00,Shaila Uddin,714.54,219665.16,33,3.23
ST00520,Novel Nest Center - Bandarban,Dhaka,Dhaka,Mall Outlet,2020-04-25 15:53:00,Fahim Karim,1798.72,65613.47,5,3.12
ST00521,Readers Point Center - Chittagong,Dhaka,Dhaka,Standard,2025-06-03 01:35:00,Karim Rahman,4629.67,55564.05,56,4.91
ST00522,Book Valley Center - Rajbari,Munshiganj,Dhaka,Flagship,2022-11-09 03:08:00,Arif Amin,2708.7,236789.0,19,4.72
ST00523,Bookhub Branch - Rajbari,Munshiganj,Dhaka,Mini,2025-03-02 00:07:00,Nayeem Talukder,3538.9,144459.86,2,4.38106902543175
ST00524,Readers Point Center - Lakshmipur,Chittagong,Chattogram,Flagship,2024-05-23 19:54:00,Rahim Hossain,5691.26,100956.42,37,4.89
ST00525,Book Valley Store - Bandarban,Brahmanbaria,Chattogram,Mini,2018-11-07 23:16:00,Sifat Bhuiyan,659.12,61840.07,2,3.91
ST00526,Novel Nest Store - Gopalganj,Lakshmipur,Chattogram,Standard,2025-12-19 09:52:00,Karim Amin,2918.21,248883.24,14,4.75
ST00527,Book Valley Center - Rangamati,Rangamati,Chattogram,Standard,2023-09-07 07:58:00,Imran Uddin,2423.14,184008.31,53,3.16
ST00528,Literary World Branch - Madaripur,Chandpur,Chattogram,Standard,2018-09-16 09:22:00,Arif Patwary,996.12,66203.05,4,3.2
ST00529,Bookhub Branch - Gazipur,Dhaka,Dhaka,Standard,2024-02-20 00:21:00,Sadia Miah,5724.45,36445.97,45,3.93
ST00530,Story House Outlet - Chittagong,Kishoreganj,Dhaka,Standard,2020-11-10 16:52:00,Rafi Sheikh,5784.17,61831.35,37,3.53
ST00531,Novel Nest Center - Shariatpur,Shariatpur,Dhaka,Standard,2024-10-11 07:28:00,Rumana Bhuiyan,2144.33,73219.51,19,3.75
ST00532,Pages Cafe Store - Tangail,Rajbari,Dhaka,Standard,2018-07-24 11:45:00,Karim Patwary,5701.61,41105.13,18,4.56
ST00533,Story House Branch - Gopalganj,Dhaka,Dhaka,Online Hub,2019-05-04 00:59:00,Hasan Rahman,596.97,68968.07,29,2.92
ST00534,Bookhub Center - Tangail,Rajbari,Dhaka,Flagship,2020-02-17 07:07:00,Shaila Das,5893.02,42443.23,32,4.39
ST00535,Pages Cafe Outlet - Brahmanbaria,Gazipur,Dhaka,Standard,2021-01-21 10:38:00,Rafi Sheikh,5081.22,103766.95,53,2.99
ST00536,Novel Nest Store - Shariatpur,Gazipur,Dhaka,Flagship,2022-09-06 11:32:00,Tasnima Islam,1600.25,129255.89,17,4.66
ST00537,Book Valley Branch - Noakhali,Cox's Bazar,Chattogram,Standard,2023-05-08 12:44:00,Sifat Das,3757.46,121991.97,36,3.24
ST00538,Rokomari Outlet - Comilla,Kishoreganj,Dhaka,Flagship,2017-03-21 21:08:00,Rumana Amin,4870.48,209864.37,41,4.42
ST00539,Novel Nest Branch - Chandpur,Narayanganj,Dhaka,Mini,2019-12-24 16:44:00,Mim Nahar,2188.07,74688.92,2,4.1
ST00540,Bookhub Branch - Rajbari,Narsingdi,Dhaka,Flagship,2022-12-06 12:22:00,Tamim Mollik,2381.01,223467.05,53,3.65
ST00541,Literary World Outlet - Rangamati,Narsingdi,Dhaka,Mini,2019-05-21 11:09:00,Imran Nahar,3922.25,228408.86,59,3.39
ST00542,Literary World Outlet - Shariatpur,Dhaka,Dhaka,Standard,2020-11-18 18:56:00,Mahin Sheikh,1223.73,240552.93,7,2.93
ST00543,Readers Point Branch - Brahmanbaria,Rajbari,Dhaka,Standard,2022-06-15 12:17:00,Sadia Roy,1061.98,57531.06,17,3.58
ST00544,Story House Outlet - Rajbari,Gazipur,Dhaka,Flagship,2019-03-27 07:29:00,Farhan Bhuiyan,1798.91,72751.52,47,3.24
ST00545,Novel Nest Center - Munshiganj,Tangail,Dhaka,Mini,2025-09-04 19:46:00,Nabil Patwary,4551.05,161600.59,48,3.1
ST00546,Rokomari Store - Chandpur,Dhaka,Dhaka,Mall Outlet,2024-08-15 14:00:00,Farhan Nahar,2452.96,48109.53,11,4.42
ST00547,Book Valley Outlet - Kishoreganj,Rangamati,Chattogram,Standard,2025-09-26 19:02:00,Nafis Khan,3241.21,35121.01,55,3.27
ST00548,Readers Point Store - Munshiganj,Chittagong,Chattogram,Mall Outlet,2021-06-17 19:21:00,Nabil Miah,1494.52,32318.84,21,3.29
ST00549,Literary World Store - Madaripur,Kishoreganj,Dhaka,Standard,2020-02-03 09:59:00,Tasnima Uddin,1486.99,157445.16,19,3.55
ST00550,Bookhub Branch - Lakshmipur,Dhaka,Dhaka,Standard,2025-12-13 10:40:00,Raisa Amin,4042.53,204099.36,22,3.82
ST00551,Literary World Store - Noakhali,Gopalganj,Dhaka,Mini,2023-07-22 19:45:00,Muntasir Talukder,1006.9,75838.13,40,4.343770206077885
ST00552,Readers Point Branch - Munshiganj,Brahmanbaria,Chattogram,Flagship,2024-02-20 23:22:00,Rumana Amin,4139.91,234380.46,13,4.26
ST00553,Literary World Outlet - Dhaka,Tangail,Dhaka,Standard,2018-08-24 08:26:00,Sakib Patwary,2643.93,201104.84,33,4.09
ST00554,Novel Nest Outlet - Brahmanbaria,Brahmanbaria,Chattogram,Flagship,2024-10-27 05:28:00,Sadia Rahman,4159.12,33203.2,6,3.86
