store_id,store_name,city,region,store_type,opening_date,manager_name,floor_area,monthly_rent,employee_count,store_rating
ST00571,Pages Cafe Outlet - Chittagong,Noakhali,Chattogram,Flagship,1/10/2017 7:21,Shuvo Nahar,1639.25,237889.45,34,4.56
ST00572,Pages Cafe Store - Madaripur,COX'S BAZAR,Chattogram,Flagship,1/11/2019 6:52,Tasnima Patwary,1386.94,56210.09,51,3.41
ST00573,Pages Cafe Center - Dhaka,COX'S BAZAR,Chattogram,Standard,8/30/2018 14:35,Tanjim Islam,792.06,79749.05,58,2.81
ST00574,Story House Center - Khagrachari, DHAKA ,Dhaka,Mini,3/13/2021 1:39,Sadia Amin,2236.24,27713.57,17,2.84
ST00575,Pages Cafe Outlet - Lakshmipur, DHAKA ,Dhaka,Standard,12/19/2017 15:23,Nayeem Nahar,2226.49,247426.08,21,4.95
ST00576,Rokomari Outlet - Shariatpur,Rajbari,Dhaka,Flagship,3/31/2020 21:37,Shaila Mollik,2095.52,198515.04,13,4.03
ST00577,Readers Point Outlet - Comilla,Tangail,Dhaka,Mini,1/28/2018 11:56,Farhan Sheikh,3721.88,127967.82,15,3.88
ST00578,BookHub Store - Lakshmipur, DHAKA ,Dhaka,Standard,2/2/2023 5:27,Muntasir Amin,4608.64,150257.86,27,4.82
ST00579,BookHub Store - Manikganj,Chandpur,Chattogram,Standard,3/22/2021 18:44,Farhan Hossain,5651.49,147110.99,59,3.57
ST00580,Rokomari Outlet - Feni, DHAKA ,Dhaka,Mall Outlet,9/4/2017 16:48,Muntasir Sarker,926.68,74774.78,53,4.55
ST00581,Story House Center - Feni, DHAKA ,Dhaka,Standard,5/24/2017 15:04,Sadia Sheikh,1242.14,58566.81,54,4.39
ST00582,Pages Cafe Store - Chandpur,Faridpur,Dhaka,Standard,5/26/2021 1:27,Sakib Uddin,3703.12,84789.29,28,3.85
ST00583,BookHub Branch - Manikganj,COX'S BAZAR,Chattogram,Online Hub,4/29/2022 15:26,Mim Talukder,949.56,73081.08,40,4.5
ST00584,Rokomari Outlet - Rangamati,Chandpur,Chattogram,Mini,7/27/2018 14:50,Raisa Sheikh,2476.28,146019.1,43,4.92
ST00585,BookHub Center - Rangamati,Narayanganj,Dhaka,Mini,11/30/2019 2:00,Mahin Mollik,3897.49,87427.66,16,3.24
ST00586,Pages Cafe Center - Rajbari,COX'S BAZAR,Chattogram,Mini,6/17/2022 16:45,Shaila Nahar,4771.05,186302.03,28,2.84
ST00587,Pages Cafe Store - Chandpur, Cumilla ,Chattogram,Standard,3/29/2021 7:10,Tanvir Mollik,1618.56,148465.84,33,4.61
ST00588,Readers Point Store - Lakshmipur,Gopalganj,Dhaka,Standard,1/17/2018 21:02,Tanvir Khan,4140.72,140081.98,,3.69
ST00589,Story House Store - Munshiganj,chittagong,Chattogram,Mini,7/9/2020 17:02,Shuvo Amin,4016.87,238554.04,29,4
ST00590,Pages Cafe Branch - Chittagong, DHAKA ,Dhaka,Mini,10/12/2018 10:02,Sadia Karim,5213.85,90766.24,27,3.29
ST00591,Story House Center - Brahmanbaria,Munshiganj,Dhaka,Mini,5/4/2025 6:08,Nusrat Ahmed,2156.99,164288.42,5,4.65
ST00592,Story House Branch - Narayanganj, DHAKA ,Dhaka,Standard,3/26/2024 13:54,Sifat Chowdhury,4600.51,15011.9,46,4.39
ST00593,Book Valley Branch - Lakshmipur,Madaripur,Dhaka,Online Hub,10/23/2019 7:41,Muntasir Amin,4611.2,188177.06,54,4.9
ST00594,BookHub Store - Brahmanbaria,Narayanganj,Dhaka,Standard,2/12/2019 18:12,Raisa Talukder,1739.49,133097.82,45,3.85
ST00595,Story House Store - Tangail, DHAKA ,Dhaka,Flagship,3/19/2018 10:21,Mahin Islam,3878.48,63970.46,56,4.95
ST00596,Story House Outlet - Brahmanbaria,Manikganj,Dhaka,Standard,8/19/2023 23:55,Tasnima Rahman,4180.91,15354.98,27,3.92
ST00597,Novel Nest Branch - Narayanganj,Tangail,Dhaka,Standard,4/6/2025 8:52,Raisa Sarker,1936.8,181131.83,5,4.17
ST00598,Rokomari Center - Cox's Bazar,Shariatpur,Dhaka,Mini,6/17/2019 6:49,Rafi Sarker,2930.08,170734.67,17,4.28
ST00599,Rokomari Center - Narsingdi, DHAKA ,Dhaka,Standard,10/4/2022 7:06,Hasan Mollik,2840.36,,51,3.88
ST00600,Story House Branch - Gopalganj, DHAKA ,Dhaka,Mini,2/12/2019 7:12,Nusrat Jahan,4731.65,117801.88,10,4.04
ST00601,Rokomari Outlet - Shariatpur,Gazipur,Dhaka,Standard,4/2/2025 8:13,Arif Nahar,403.87,165234.87,33,3.29
ST00602,Novel Nest Outlet - Kishoreganj,COX'S BAZAR,Chattogram,Flagship,9/11/2019 0:32,Mahin Ahmed,3205.75,149263.68,2,3.6
ST00603,Book Valley Branch - Narayanganj,Feni,Chattogram,Standard,11/12/2017 17:46,Nayeem Das,1432.31,71140.34,20,4.34
ST00604,Book Valley Outlet - Brahmanbaria,Faridpur,Dhaka,Standard,12/4/2024 17:49,Hasan Sarker,4022.32,136910.49,8,2.89
ST00605,Readers Point Store - Manikganj,Brahmanbaria,Chattogram,Mini,7/4/2025 23:47,Muntasir Mollik,4210.07,135929.31,8,4.34
ST00606,Novel Nest Center - Comilla,Rajbari,Dhaka,Standard,7/29/2020 2:04,Sakib Karim,3206.31,,11,3.47
ST00607,BookHub Branch - Comilla,Rangamati,Chattogram,Standard,3/1/2025 9:08,Karim Das,3435.37,116869.92,33,3.4
ST00608,Readers Point Outlet - Lakshmipur, DHAKA ,Dhaka,Standard,3/12/2019 23:55,Raisa Karim,2164.33,117480.08,42,4.33
ST00609,Pages Cafe Outlet - Comilla,Narsingdi,Dhaka,Flagship,6/10/2019 3:48,Sami Ahmed,2154.61,246335.05,18,3.27
ST00610,Novel Nest Store - Chandpur,Rajbari,Dhaka,Flagship,10/30/2021 9:32,Sami Sarker,4572.66,225199.01,49,4.92
ST00611,Rokomari Branch - Chittagong,Faridpur,Dhaka,Mall Outlet,5/28/2022 0:03,Arif Amin,1137.7,71937.21,24,4.98
ST00612,Literary World Branch - Chittagong, DHAKA ,Dhaka,Flagship,6/21/2020 5:13,Tanvir Miah,4720.42,228918.88,44,3.81
ST00613,Novel Nest Branch - Feni, DHAKA ,Dhaka,Flagship,3/12/2024 12:11,Shuvo Sheikh,4068.07,47422.16,32,3.68
ST00614,Pages Cafe Outlet - Comilla,Madaripur,Dhaka,Online Hub,2/10/2024 14:08,Raisa Chowdhury,5353.06,215546.9,43,2.97
ST00615,BookHub Branch - Rangamati,Bandarban,Chattogram,Mini,2/2/2018 10:49,Jannat Amin,1856.81,58080.99,58,4.51
ST00616,Pages Cafe Branch - Chittagong,Brahmanbaria,Chattogram,Standard,11/29/2025 14:30,Mim Chowdhury,3234.6,115016.79,59,3.16
ST00617,BookHub Store - Faridpur, DHAKA ,Dhaka,Mini,6/8/2018 1:46,Rafi Hossain,618.34,246221.58,36,4.85
ST00618,Literary World Outlet - Noakhali,Feni,Chattogram,Mall Outlet,9/27/2021 7:46,Fahim Das,5510.04,37806.5,57,4.98
ST00619,Literary World Store - Madaripur,Gopalganj,Dhaka,Flagship,10/22/2020 2:33,Hasan Sheikh,4182.19,212350.14,42,3.07
ST00620,Readers Point Store - Gopalganj,Noakhali,Chattogram,Standard,1/24/2021 10:43,Nabil Uddin,3888.1,131262.48,17,4.3
ST00621,Novel Nest Store - Chittagong, DHAKA ,Dhaka,Online Hub,2/27/2018 3:52,Nayeem Bhuiyan,4503.06,,56,3.83
ST00622,BookHub Store - Khagrachari,COX'S BAZAR,Chattogram,Mini,2/2/2020 5:08,Sifat Ahmed,1992.24,238835.47,10,3.99
ST00623,Pages Cafe Center - Faridpur,Khagrachari,Chattogram,Mall Outlet,4/10/2017 16:52,Nayeem Islam,3781.62,144069.37,29,3.2
ST00624,Readers Point Branch - Bandarban,COX'S BAZAR,Chattogram,Standard,10/4/2025 9:23,Sakib Islam,4885.16,221950.64,10,4.39
ST00625,Literary World Center - Chittagong, Cumilla ,Chattogram,Mall Outlet,4/18/2018 16:41,Mim Patwary,905.65,219240.13,47,3.17
ST00626,Novel Nest Branch - Madaripur,Gazipur,Dhaka,Standard,5/8/2021 1:39,Sifat Chowdhury,5769.37,18439.13,53,4.75
ST00627,BookHub Store - Gazipur,Brahmanbaria,Chattogram,Mini,12/11/2018 20:35,Tamim Sarker,5394.57,77237.57,49,3.8
ST00628,Rokomari Branch - Cox's Bazar,Rajbari,Dhaka,Online Hub,8/8/2018 21:32,Tanjim Bhuiyan,5792.91,94176.57,7,4.2
ST00629,Literary World Store - Kishoreganj,Madaripur,Dhaka,Flagship,7/6/2020 5:51,Tamim Uddin,4926.75,140693.05,17,4.83
ST00630,Readers Point Center - Faridpur,Rangamati,Chattogram,Standard,9/20/2025 20:14,Ayesha Das,2048.14,31888.51,21,4.42
ST00631,Novel Nest Store - Gopalganj, DHAKA ,Dhaka,Standard,4/21/2021 7:57,Rafi Ahmed,3656.71,106407.22,8,3.99
ST00632,Story House Outlet - Narayanganj,Kishoreganj,Dhaka,Online Hub,8/24/2025 11:00,Karim Das,1072.91,206439.96,32,3.69
ST00633,Novel Nest Center - Madaripur,Khagrachari,Chattogram,Flagship,6/10/2024 15:50,Nusrat Nahar,4623.33,55699.91,3,
ST00634,Story House Center - Kishoreganj, DHAKA ,Dhaka,Online Hub,12/2/2020 19:01,Karim Chowdhury,1260.38,179799.97,37,3.55
ST00635,Book Valley Center - Manikganj, DHAKA ,Dhaka,Standard,2/9/2025 6:44,Mahin Nahar,5254.21,123177.41,35,4.88
ST00636,Readers Point Store - Kishoreganj,Faridpur,Dhaka,Standard,2/19/2020 3:20,Hasan Ahmed,1747.12,31615.7,36,3.36
ST00637,Book Valley Store - Noakhali,chittagong,Chattogram,Standard,7/6/2021 16:58,Karim Sheikh,1298.31,56682.91,54,3.7
ST00638,Pages Cafe Outlet - Noakhali,Feni,Chattogram,Mall Outlet,2/14/2023 22:01,Rumana Karim,797.06,48142.22,47,4.51
ST00639,Readers Point Center - Tangail, DHAKA ,Dhaka,Flagship,4/21/2022 20:07,Shuvo Ahmed,4383.64,160633.69,17,3.6
ST00640,Literary World Center - Rajbari,Shariatpur,Dhaka,Standard,6/16/2024 20:16,Shuvo Roy,1442.74,35521.23,35,4.75
ST00641,Readers Point Outlet - Chandpur,Narsingdi,Dhaka,Flagship,6/20/2018 6:39,Tamim Das,1506.94,208415.99,48,3.33
ST00642,Story House Center - Chittagong,Bandarban,Chattogram,Mall Outlet,6/27/2021 4:14,Adib Patwary,1350.3,204564.9,51,2.87
ST00643,Readers Point Store - Narsingdi,Bandarban,Chattogram,Mini,12/25/2022 6:26,Mahin Talukder,2112.45,33814.57,39,4.18
ST00644,Readers Point Branch - Manikganj,Noakhali,Chattogram,Standard,12/24/2019 1:14,Rafi Bhuiyan,5670.78,223726.34,6,3.92
ST00645,Book Valley Branch - Madaripur,Gazipur,Dhaka,Standard,10/19/2024 16:06,Fahim Chowdhury,3125.08,240402.79,27,4.85
ST00646,Story House Store - Narsingdi, DHAKA ,Dhaka,Standard,9/18/2019 9:08,Adib Islam,1860.92,25215,51,3.73
ST00647,Readers Point Center - Cox's Bazar,Rajbari,Dhaka,Standard,9/17/2019 13:58,Imran Jahan,1354.19,238327.45,6,3.1
ST00648,Readers Point Branch - Rajbari,Madaripur,Dhaka,Online Hub,12/10/2019 4:52,Tasnima Bhuiyan,505.85,80673.61,36,3.53
ST00649,Pages Cafe Center - Gopalganj,Manikganj,Dhaka,Standard,2/1/2023 21:44,Mahin Patwary,2443.96,171219.06,33,3.67
ST00650,Literary World Branch - Rangamati, DHAKA ,Dhaka,Standard,1/23/2018 20:32,Muntasir Patwary,1016.34,56081.7,14,4.08
ST00651,Book Valley Branch - Rangamati, DHAKA ,Dhaka,Mini,4/15/2018 11:24,Nayeem Bhuiyan,551.27,207102.12,21,3.4
ST00652,Literary World Center - Faridpur,Lakshmipur,Chattogram,Standard,1/3/2024 13:07,Sakib Talukder,976.69,212849.64,58,4.01
ST00653,BookHub Store - Shariatpur, DHAKA ,Dhaka,Flagship,11/13/2018 5:39,Tamim Sheikh,2183.72,244910.23,36,4.8
ST00654,Literary World Store - Rajbari,Rajbari,Dhaka,Flagship,12/11/2017 21:33,Sifat Patwary,4604.84,248245.36,56,3.73
ST00655,Readers Point Store - Faridpur,Chandpur,Chattogram,Standard,5/17/2019 8:55,Hasan Mollik,775.12,32826.56,29,4.23
ST00656,Readers Point Store - Madaripur, DHAKA ,Dhaka,Mini,8/1/2020 20:40,Nusrat Karim,4200.57,169621.45,51,3.3
ST00657,Pages Cafe Outlet - Faridpur, DHAKA ,Dhaka,Flagship,4/19/2017 19:45,Sakib Das,3875.04,79165.85,37,4.56
ST00658,Rokomari Outlet - Lakshmipur,Gopalganj,Dhaka,Standard,7/6/2024 14:58,Tasnima Nahar,5339.15,44510.78,54,3.39
ST00659,BookHub Center - Rajbari,Munshiganj,Dhaka,Standard,1/22/2018 2:20,Arif Jahan,1430.33,49966.92,20,4.08
ST00660,Story House Outlet - Khagrachari,Gazipur,Dhaka,Mini,8/20/2020 21:24,Raisa Hossain,4847.9,235062.75,24,3.46
ST00661,Pages Cafe Store - Feni,Tangail,Dhaka,Flagship,10/27/2018 4:30,Mahin Bhuiyan,5243.25,175657.57,,2.95
ST00662,Readers Point Center - Gazipur, DHAKA ,Dhaka,Standard,8/27/2019 14:05,Tamim Das,5868.31,26858.32,15,3.5
ST00663,Readers Point Outlet - Noakhali, DHAKA ,Dhaka,Flagship,5/29/2017 16:34,Sifat Roy,4927.88,246294.07,,3.27
ST00664,Novel Nest Store - Noakhali, DHAKA ,Dhaka,Standard,7/13/2025 23:04,Tanvir Hossain,1093.1,,12,4.76
ST00665,Novel Nest Store - Brahmanbaria,Gazipur,Dhaka,Flagship,6/8/2025 4:22,Tamim Nahar,5703.92,87657.14,19,3.39
ST00666,BookHub Store - Kishoreganj,Gazipur,Dhaka,Standard,2/20/2018 19:44,Sakib Jahan,4963.96,,52,4.94
ST00667,BookHub Store - Gazipur,Noakhali,Chattogram,Mini,10/11/2018 6:19,Mahin Talukder,1589.02,185745.36,23,3.88
ST00668,BookHub Center - Brahmanbaria, DHAKA ,Dhaka,Flagship,12/17/2024 15:07,Mahin Hossain,1325.11,173867.54,49,3.29
ST00669,Rokomari Outlet - Madaripur,Narayanganj,Dhaka,Mini,9/25/2020 12:37,Imran Uddin,5643.92,123824.01,49,3.66
ST00670,Pages Cafe Branch - Chittagong,Rajbari,Dhaka,Standard,7/23/2017 23:37,Nayeem Khan,1271.91,135411.63,58,3.2
ST00671,Readers Point Store - Dhaka,Brahmanbaria,Chattogram,Standard,3/23/2018 11:15,Shaila Sarker,4751.78,25153.8,31,4.63
ST00672,Story House Store - Shariatpur,Tangail,Dhaka,Standard,1/8/2022 9:23,Sakib Miah,2669.45,132648.81,51,3.06
ST00673,Book Valley Outlet - Brahmanbaria, DHAKA ,Dhaka,Standard,9/7/2022 20:02,Imran Mollik,4453.31,94958.02,26,4.72
ST00674,Novel Nest Center - Bandarban,Shariatpur,Dhaka,Mini,5/19/2018 10:20,Fahim Das,914.37,81987.03,38,2.9
ST00675,Novel Nest Outlet - Kishoreganj,Faridpur,Dhaka,Mini,4/30/2020 22:42,Jannat Uddin,4460.33,78361.27,49,3.46
ST00676,Book Valley Center - Madaripur,chittagong,Chattogram,Mini,5/8/2019 21:15,Rafi Mollik,3266.7,167502.52,10,
ST00677,Book Valley Branch - Munshiganj, DHAKA ,Dhaka,Standard,10/23/2021 17:12,Imran Das,5442.12,,5,4.31
ST00678,Story House Center - Brahmanbaria,Brahmanbaria,Chattogram,Mini,11/23/2019 6:20,Karim Mollik,1455.03,115063.57,11,3.93
ST00679,Literary World Branch - Rangamati,Shariatpur,Dhaka,Flagship,11/2/2018 8:23,Fahim Khan,1012.39,52408.94,43,4.87
ST00680,Pages Cafe Store - Rangamati,Tangail,Dhaka,Standard,5/2/2024 18:19,Tanvir Miah,1498.83,241037.94,29,3.61
ST00681,BookHub Center - Faridpur, DHAKA ,Dhaka,Flagship,2/13/2022 20:20,Rumana Islam,840.02,67622.66,18,2.89
ST00682,Book Valley Outlet - Faridpur,Bandarban,Chattogram,Flagship,4/7/2021 9:38,Nusrat Uddin,5888.84,110435.66,46,4.48
ST00683,Book Valley Store - Faridpur,Chandpur,Chattogram,Mini,3/19/2018 3:50,Fahim Karim,1088,59698.12,2,4.07
ST00684,Novel Nest Store - Bandarban,Munshiganj,Dhaka,Online Hub,8/21/2017 16:16,Sami Jahan,1524.77,180238.57,12,4.62
ST00685,Novel Nest Outlet - Comilla,Gazipur,Dhaka,Flagship,2/29/2024 23:20,Nayeem Bhuiyan,4934.24,117490.26,,3.74
ST00686,Book Valley Center - Khagrachari, DHAKA ,Dhaka,Standard,9/18/2025 21:07,Mim Rahman,1781.82,112207.74,55,4.42
ST00687,Novel Nest Store - Brahmanbaria, DHAKA ,Dhaka,Mini,4/3/2022 8:00,Jannat Sheikh,1644.84,220647.3,45,3.18
ST00688,Novel Nest Center - Chandpur,chittagong,Chattogram,Mall Outlet,5/9/2017 10:42,Hasan Roy,4164.93,193477.76,41,5
ST00689,BookHub Outlet - Lakshmipur,Kishoreganj,Dhaka,Mini,5/3/2021 15:05,Rumana Rahman,2633.09,137170.64,43,3.18
ST00690,Readers Point Center - Feni,Brahmanbaria,Chattogram,Flagship,7/10/2019 17:11,Sakib Karim,5078.68,125118.74,20,4.63
ST00691,Pages Cafe Outlet - Dhaka,Chandpur,Chattogram,Flagship,6/29/2017 15:14,Shuvo Das,3974.31,240576.83,27,3.27
ST00692,BookHub Center - Comilla,Bandarban,Chattogram,Mini,4/14/2018 1:26,Sifat Miah,2014,239768.61,53,4.52
ST00693,Pages Cafe Outlet - Madaripur,Bandarban,Chattogram,Standard,7/1/2021 6:12,Tamim Ahmed,3748.37,180621.15,44,4.69
ST00694,Story House Center - Gopalganj,Shariatpur,Dhaka,Mall Outlet,11/3/2020 17:12,Tamim Hossain,5252.19,193634.76,36,4.73
ST00695,Literary World Outlet - Khagrachari,Narayanganj,Dhaka,Mall Outlet,1/26/2022 21:20,Muntasir Patwary,2441.1,226286.83,6,3.85
ST00696,Pages Cafe Store - Chittagong, DHAKA ,Dhaka,Mall Outlet,3/29/2023 13:22,Sakib Roy,4524.24,241612.56,44,3.74
ST00697,BookHub Store - Comilla,COX'S BAZAR,Chattogram,Standard,5/23/2019 23:36,Tasnima Karim,2728.66,34334.57,23,4.63
ST00698,Readers Point Branch - Shariatpur,Noakhali,Chattogram,Mini,7/30/2019 19:05,Shaila Islam,3441.21,249374.63,24,4.07
ST00699,Literary World Branch - Narayanganj,Manikganj,Dhaka,Mini,2/5/2023 13:29,Rafi Bhuiyan,4508.72,180210.22,41,4.17
ST00700,Book Valley Center - Rangamati,Lakshmipur,Chattogram,Flagship,10/10/2018 19:51,Nayeem Nahar,738.95,154295.04,24,3.32
ST00701,BookHub Store - Rajbari,Rangamati,Chattogram,Standard,9/10/2017 6:00,Mahin Bhuiyan,2947.72,,35,3.78
ST00702,BookHub Store - Brahmanbaria,Munshiganj,Dhaka,Standard,9/5/2024 19:54,Raisa Talukder,933.2,94051.63,2,3.61
ST00703,Literary World Outlet - Lakshmipur,Brahmanbaria,Chattogram,Standard,11/17/2018 18:03,Tanvir Uddin,4460.03,203989.4,12,4.26
ST00704,Rokomari Branch - Kishoreganj,Tangail,Dhaka,Mall Outlet,2/2/2018 5:03,Tasnima Jahan,3803.72,168792.24,33,3.23
ST00705,Book Valley Branch - Feni, DHAKA ,Dhaka,Online Hub,8/21/2023 14:01,Sami Mollik,2230.81,62165.71,57,3.69
ST00706,BookHub Center - Feni, DHAKA ,Dhaka,Standard,10/14/2021 13:56,Jannat Sarker,827.18,158329.09,46,4.67
ST00707,Novel Nest Outlet - Faridpur,Madaripur,Dhaka,Standard,4/29/2018 18:31,Mahin Roy,5584.49,48174.03,26,4
ST00708,Story House Outlet - Noakhali,chittagong,Chattogram,Flagship,8/26/2024 20:56,Sami Bhuiyan,2164.02,131765.58,58,4.77
ST00709,BookHub Center - Gazipur,Faridpur,Dhaka,Standard,3/18/2019 20:57,Nusrat Sarker,1942.11,152112.54,17,3.31
ST00710,Readers Point Branch - Cox's Bazar,chittagong,Chattogram,Flagship,1/31/2023 10:39,Tanjim Hossain,965.63,164385.76,53,3.77
ST00711,Literary World Branch - Shariatpur,Tangail,Dhaka,Mini,11/9/2022 17:03,Rumana Karim,3633.18,49136.61,25,3.9
ST00712,Readers Point Center - Shariatpur,Bandarban,Chattogram,Mini,6/19/2024 5:12,Sifat Hossain,1887.66,37465.65,7,3.68
ST00713,Readers Point Store - Tangail, DHAKA ,Dhaka,Online Hub,7/23/2023 23:22,Shaila Chowdhury,5119.98,75796.42,2,4.31
ST00714,Story House Store - Khagrachari,Manikganj,Dhaka,Online Hub,4/30/2023 5:56,Karim Bhuiyan,4223.49,157652.01,58,3.13
ST00715,Novel Nest Center - Bandarban, DHAKA ,Dhaka,Flagship,6/19/2017 4:38,Arif Islam,421.92,233945.46,39,3.94
ST00716,Literary World Branch - Feni, DHAKA ,Dhaka,Mini,6/10/2025 13:45,Nabil Ahmed,3567.78,198094.03,10,3.11
ST00717,Book Valley Store - Chittagong, DHAKA ,Dhaka,Flagship,2/20/2018 23:20,Arif Islam,1698.27,190241.97,,
ST00718,Readers Point Outlet - Rangamati, DHAKA ,Dhaka,Standard,4/14/2019 3:58,Shaila Khan,486.06,92604.6,4,4.63
ST00719,Book Valley Store - Brahmanbaria, DHAKA ,Dhaka,Standard,1/5/2021 22:39,Imran Das,3868.46,41251.23,21,2.84
ST00720,Literary World Branch - Faridpur,Rajbari,Dhaka,Flagship,8/6/2019 16:57,Hasan Patwary,1547.52,224605.76,45,3.81
ST00721,Book Valley Branch - Faridpur,Madaripur,Dhaka,Flagship,5/2/2022 22:10,Mahin Sarker,5437.96,132700.57,5,3.88
ST00722,Story House Center - Gazipur, DHAKA ,Dhaka,Standard,6/23/2017 20:43,Tasnima Das,3610.93,38620.05,54,4.38
ST00723,Readers Point Outlet - Dhaka,Feni,Chattogram,Flagship,1/31/2021 3:00,Nusrat Bhuiyan,1571.44,140717.65,41,2.96
ST00724,Literary World Outlet - Lakshmipur,Narayanganj,Dhaka,Mall Outlet,2/23/2020 7:28,Adib Sarker,5883.11,173721.41,,3.69
ST00725,Rokomari Store - Dhaka,Lakshmipur,Chattogram,Standard,10/28/2022 6:31,Mim Das,3460.07,90176.51,50,4.53
ST00726,Story House Store - Narsingdi,Shariatpur,Dhaka,Standard,9/5/2021 1:25,Sadia Miah,1326.64,17173.5,49,3.97
ST00727,Pages Cafe Branch - Narayanganj, DHAKA ,Dhaka,Mall Outlet,10/21/2023 4:37,Imran Sarker,3296.56,161077.64,15,4.45
ST00728,Book Valley Center - Kishoreganj,Lakshmipur,Chattogram,Standard,6/25/2018 9:18,Tasnima Miah,5772.35,24422.45,13,3.6
ST00729,Rokomari Center - Bandarban,Feni,Chattogram,Standard,7/18/2025 4:49,Raisa Ahmed,2775.58,116706.42,16,4.82
ST00730,Novel Nest Store - Bandarban,Shariatpur,Dhaka,Mall Outlet,7/12/2020 13:13,Tanjim Mollik,2781.93,208822.18,10,2.97
ST00731,Literary World Center - Rajbari,Narayanganj,Dhaka,Standard,2/24/2020 16:59,Nafis Karim,2982.31,249729.19,40,3
ST00732,Book Valley Branch - Feni,Madaripur,Dhaka,Flagship,12/7/2021 19:43,Karim Mollik,1968.58,102021.18,5,3.96
ST00733,Story House Outlet - Rajbari,Manikganj,Dhaka,Standard,6/20/2018 23:05,Rafi Ahmed,1305.99,19729.83,26,3.84
ST00734,Readers Point Store - Kishoreganj,chittagong,Chattogram,Standard,4/30/2024 15:27,Ayesha Amin,3642,130832.23,35,4.2
ST00735,Pages Cafe Center - Chittagong,Munshiganj,Dhaka,Mini,5/18/2019 18:43,Mim Uddin,5407.52,79924.72,33,3.3
ST00736,Pages Cafe Branch - Tangail, DHAKA ,Dhaka,Flagship,5/6/2025 12:59,Nafis Islam,4520.09,224802.13,30,3.3
ST00737,Book Valley Store - Dhaka, DHAKA ,Dhaka,Mini,5/2/2018 20:50,Ayesha Sheikh,938.65,182203.24,14,4.45
ST00738,Rokomari Outlet - Bandarban, DHAKA ,Dhaka,Mini,10/10/2024 18:15,Raisa Amin,2644.75,110015.97,8,3.44
ST00739,Rokomari Branch - Rajbari, DHAKA ,Dhaka,Mall Outlet,7/19/2020 11:47,Farhan Khan,429.66,194076.63,59,4.4
ST00740,Pages Cafe Center - Dhaka,Gopalganj,Dhaka,Flagship,6/19/2022 18:50,Farhan Karim,2124.47,95183.38,28,4.21
ST00741,Novel Nest Branch - Rajbari,Khagrachari,Chattogram,Standard,11/7/2024 6:08,Nusrat Khan,4148.51,137614.44,36,2.98
ST00742,Novel Nest Center - Rangamati, DHAKA ,Dhaka,Mall Outlet,3/1/2018 8:38,Nayeem Roy,2025.31,231854.54,34,4.36
ST00743,Rokomari Center - Faridpur,Faridpur,Dhaka,Mini,2/15/2020 10:31,Raisa Hossain,5107.13,62036.96,23,4.73
ST00744,Literary World Outlet - Cox's Bazar, DHAKA ,Dhaka,Flagship,7/14/2025 10:34,Sifat Hossain,3073.35,88568.63,,4.6
ST00745,Rokomari Store - Shariatpur,Narsingdi,Dhaka,Flagship,5/5/2018 0:45,Sakib Karim,4147.34,223114.45,23,2.82
ST00746,Literary World Center - Dhaka,Shariatpur,Dhaka,Mini,12/5/2017 1:29,Jannat Uddin,5349.65,123541.41,26,3.99
ST00747,Pages Cafe Center - Rangamati,Narayanganj,Dhaka,Standard,9/14/2021 8:55,Shaila Rahman,4223.74,89703.87,48,4.81
ST00748,Novel Nest Center - Manikganj,Noakhali,Chattogram,Standard,3/23/2017 5:40,Farhan Amin,5425.03,,20,4.12
ST00749,Readers Point Outlet - Narsingdi,Rangamati,Chattogram,Online Hub,12/4/2025 12:39,Rahim Mollik,4925.17,113453.96,42,3.44
ST00750,Pages Cafe Store - Narsingdi,COX'S BAZAR,Chattogram,Standard,2/17/2025 17:05,Tanvir Sheikh,3575.56,132641.26,40,3.23
ST00751,Rokomari Center - Chandpur, Cumilla ,Chattogram,Flagship,7/22/2018 11:40,Sifat Sheikh,2064.51,110488.22,3,4.31
ST00752,Readers Point Center - Noakhali,Gopalganj,Dhaka,Mini,1/1/2024 2:19,Nabil Sheikh,2069.6,80202.92,41,4.5
ST00753,Novel Nest Store - Brahmanbaria,Rajbari,Dhaka,Online Hub,9/8/2021 3:34,Arif Bhuiyan,5301.85,101745.59,48,4.81
ST00754,Rokomari Center - Feni,Gazipur,Dhaka,Standard,5/29/2024 13:22,Nafis Sarker,701.75,165974.53,17,4.79
ST00755,Story House Store - Rangamati,chittagong,Chattogram,Mini,9/15/2025 14:09,Arif Sheikh,5672.05,224450.73,55,3.55
ST00756,Literary World Branch - Shariatpur, DHAKA ,Dhaka,Flagship,8/11/2020 19:08,Nabil Khan,2231.53,167673.82,3,4.13
ST00757,Pages Cafe Store - Cox's Bazar, DHAKA ,Dhaka,Flagship,4/15/2019 6:21,Sakib Hossain,4537.68,166848.17,12,3.02
ST00758,Readers Point Outlet - Gopalganj, DHAKA ,Dhaka,Mall Outlet,7/29/2022 20:18,Farhan Das,2248.17,206965.59,,3.01
ST00759,Rokomari Outlet - Madaripur,Shariatpur,Dhaka,Flagship,9/18/2022 16:23,Shuvo Rahman,5738.49,53808.55,51,2.96
ST00760,Pages Cafe Store - Chittagong,Bandarban,Chattogram,Flagship,11/21/2020 18:41,Sadia Bhuiyan,604.25,85757.94,45,4.84
